"","task_Type","Congruency","num_ratio","CH_Ratio","Density_Ratio","Surface_Ratio","ADS_Ratio","present_time","seen"
"2962","Surface judgment","incongruent","0.7",0.6945,0.4137,0.2873,0.2011,0.034,0.666666666666667
"2963","Surface judgment","incongruent","0.7",0.6945,0.4137,0.2873,0.2011,0.1,1
"2964","Surface judgment","incongruent","0.7",0.6945,0.4137,0.2873,0.2011,0.5,1
"2965","Surface judgment","incongruent","0.7",0.6947,0.4132,0.287,0.2009,0.017,0.571428571428571
"2966","Surface judgment","incongruent","0.7",0.6947,0.4132,0.287,0.2009,0.034,0.5
"2967","Surface judgment","incongruent","0.7",0.6947,0.4132,0.287,0.2009,0.1,1
"2968","Surface judgment","incongruent","0.7",0.6947,0.4132,0.287,0.2009,0.5,1
"2969","Surface judgment","incongruent","0.7",0.6949,0.4137,0.2875,0.2012,0.017,0.692307692307692
"2970","Surface judgment","incongruent","0.7",0.6949,0.4137,0.2875,0.2012,0.034,0.555555555555556
"2971","Surface judgment","incongruent","0.7",0.6949,0.4137,0.2875,0.2012,0.1,0.857142857142857
"2972","Surface judgment","incongruent","0.7",0.6949,0.4137,0.2875,0.2012,0.5,1
"2973","Surface judgment","incongruent","0.7",0.695,0.4141,0.2878,0.2015,0.017,0.142857142857143
"2974","Surface judgment","incongruent","0.7",0.695,0.4141,0.2878,0.2015,0.034,0.666666666666667
"2975","Surface judgment","incongruent","0.7",0.695,0.4141,0.2878,0.2015,0.1,0.833333333333333
"2976","Surface judgment","incongruent","0.7",0.695,0.4141,0.2878,0.2015,0.5,0.928571428571429
"2977","Surface judgment","incongruent","0.7",0.6951,0.4125,0.2867,0.2007,0.017,0.357142857142857
"2978","Surface judgment","incongruent","0.7",0.6951,0.4125,0.2867,0.2007,0.034,0.571428571428571
"2979","Surface judgment","incongruent","0.7",0.6951,0.4125,0.2867,0.2007,0.1,1
"2980","Surface judgment","incongruent","0.7",0.6951,0.4125,0.2867,0.2007,0.5,1
"2981","Surface judgment","incongruent","0.7",0.6956,0.4146,0.2884,0.2019,0.017,0.333333333333333
"2982","Surface judgment","incongruent","0.7",0.6956,0.4146,0.2884,0.2019,0.034,0.75
"2983","Surface judgment","incongruent","0.7",0.6956,0.4146,0.2884,0.2019,0.1,0.9
"2984","Surface judgment","incongruent","0.7",0.6956,0.4146,0.2884,0.2019,0.5,1
"2985","Surface judgment","incongruent","0.7",0.6957,0.4134,0.2876,0.2013,0.017,0.666666666666667
"2986","Surface judgment","incongruent","0.7",0.6957,0.4134,0.2876,0.2013,0.034,0.8
"2987","Surface judgment","incongruent","0.7",0.6957,0.4134,0.2876,0.2013,0.1,1
"2988","Surface judgment","incongruent","0.7",0.6957,0.4134,0.2876,0.2013,0.5,1
"2989","Surface judgment","incongruent","0.7",0.6959,0.4126,0.2872,0.201,0.017,0.333333333333333
"2990","Surface judgment","incongruent","0.7",0.6959,0.4126,0.2872,0.201,0.034,0.5
"2991","Surface judgment","incongruent","0.7",0.6959,0.4126,0.2872,0.201,0.1,1
"2992","Surface judgment","incongruent","0.7",0.6959,0.4126,0.2872,0.201,0.5,1
"2993","Surface judgment","incongruent","0.8",0.7179,0.349,0.2505,0.2004,0.017,0.545454545454545
"2994","Surface judgment","incongruent","0.8",0.7179,0.349,0.2505,0.2004,0.034,0.6
"2995","Surface judgment","incongruent","0.8",0.7179,0.349,0.2505,0.2004,0.1,1
"2996","Surface judgment","incongruent","0.8",0.7179,0.349,0.2505,0.2004,0.5,1
"2997","Surface judgment","incongruent","0.8",0.7186,0.3494,0.2511,0.2009,0.017,0.416666666666667
"2998","Surface judgment","incongruent","0.8",0.7186,0.3494,0.2511,0.2009,0.034,0.555555555555556
"2999","Surface judgment","incongruent","0.8",0.7186,0.3494,0.2511,0.2009,0.1,1
"3000","Surface judgment","incongruent","0.8",0.7186,0.3494,0.2511,0.2009,0.5,1
"3001","Surface judgment","incongruent","0.8",0.722,0.3467,0.2503,0.2002,0.017,0.5
"3002","Surface judgment","incongruent","0.8",0.722,0.3467,0.2503,0.2002,0.034,1
"3003","Surface judgment","incongruent","0.8",0.722,0.3467,0.2503,0.2002,0.1,1
"3004","Surface judgment","incongruent","0.8",0.722,0.3467,0.2503,0.2002,0.5,1
"3005","Surface judgment","incongruent","0.8",0.7245,0.3449,0.2499,0.1999,0.017,0.2
"3006","Surface judgment","incongruent","0.8",0.7245,0.3449,0.2499,0.1999,0.034,0.5454545
"3007","Surface judgment","incongruent","0.8",0.7245,0.3449,0.2499,0.1999,0.1,1
"3008","Surface judgment","incongruent","0.8",0.7245,0.3449,0.2499,0.1999,0.5,0.8888889
"3009","Surface judgment","incongruent","0.8",0.7328,0.3435,0.2518,0.2014,0.017,0.4444444
"3010","Surface judgment","incongruent","0.8",0.7328,0.3435,0.2518,0.2014,0.034,0.8
"3011","Surface judgment","incongruent","0.8",0.7328,0.3435,0.2518,0.2014,0.1,0.9166667
"3012","Surface judgment","incongruent","0.8",0.7328,0.3435,0.2518,0.2014,0.5,0.75
"3013","Surface judgment","incongruent","0.8",0.7412,0.3392,0.2514,0.2011,0.017,0.3636364
"3014","Surface judgment","incongruent","0.8",0.7412,0.3392,0.2514,0.2011,0.034,0.5833333
"3015","Surface judgment","incongruent","0.8",0.7412,0.3392,0.2514,0.2011,0.1,0.6
"3016","Surface judgment","incongruent","0.8",0.7412,0.3392,0.2514,0.2011,0.5,1
"3017","Surface judgment","incongruent","0.8",0.772,0.3238,0.25,0.2,0.017,0.7272727
"3018","Surface judgment","incongruent","0.8",0.772,0.3238,0.25,0.2,0.034,0.625
"3019","Surface judgment","incongruent","0.8",0.772,0.3238,0.25,0.2,0.1,1
"3020","Surface judgment","incongruent","0.8",0.772,0.3238,0.25,0.2,0.5,0.9230769
"3021","Surface judgment","incongruent","0.8",0.7732,0.3245,0.2509,0.2007,0.017,0.25
"3022","Surface judgment","incongruent","0.8",0.7732,0.3245,0.2509,0.2007,0.034,0.8571429
"3023","Surface judgment","incongruent","0.8",0.7732,0.3245,0.2509,0.2007,0.1,1
"3024","Surface judgment","incongruent","0.8",0.7732,0.3245,0.2509,0.2007,0.5,1
"3025","Surface judgment","incongruent","0.8",0.7734,0.3214,0.2486,0.1989,0.017,0.4285714
"3026","Surface judgment","incongruent","0.8",0.7734,0.3214,0.2486,0.1989,0.034,0.9
"3027","Surface judgment","incongruent","0.8",0.7734,0.3214,0.2486,0.1989,0.1,0.8333333
"3028","Surface judgment","incongruent","0.8",0.7734,0.3214,0.2486,0.1989,0.5,1
"3029","Surface judgment","incongruent","0.8",0.7734,0.3256,0.2518,0.2014,0.017,0.3333333
"3030","Surface judgment","incongruent","0.8",0.7734,0.3256,0.2518,0.2014,0.034,0.7
"3031","Surface judgment","incongruent","0.8",0.7734,0.3256,0.2518,0.2014,0.1,1
"3032","Surface judgment","incongruent","0.8",0.7734,0.3256,0.2518,0.2014,0.5,1
"3033","Surface judgment","incongruent","0.8",0.7736,0.3239,0.2506,0.2005,0.017,0.4615385
"3034","Surface judgment","incongruent","0.8",0.7736,0.3239,0.2506,0.2005,0.034,0.5
"3035","Surface judgment","incongruent","0.8",0.7736,0.3239,0.2506,0.2005,0.1,0.8888889
"3036","Surface judgment","incongruent","0.8",0.7736,0.3239,0.2506,0.2005,0.5,1
"3037","Surface judgment","incongruent","0.8",0.7738,0.3253,0.2518,0.2014,0.017,0.375
"3038","Surface judgment","incongruent","0.8",0.7738,0.3253,0.2518,0.2014,0.034,0.6666667
"3039","Surface judgment","incongruent","0.8",0.7738,0.3253,0.2518,0.2014,0.1,1
"3040","Surface judgment","incongruent","0.8",0.7738,0.3253,0.2518,0.2014,0.5,1
"3041","Surface judgment","incongruent","0.8",0.774,0.3257,0.2521,0.2017,0.017,0.625
"3042","Surface judgment","incongruent","0.8",0.774,0.3257,0.2521,0.2017,0.034,0.6666667
"3043","Surface judgment","incongruent","0.8",0.774,0.3257,0.2521,0.2017,0.1,1
"3044","Surface judgment","incongruent","0.8",0.774,0.3257,0.2521,0.2017,0.5,1
"3045","Surface judgment","incongruent","0.8",0.774,0.3258,0.2522,0.2017,0.017,0.5555556
"3046","Surface judgment","incongruent","0.8",0.774,0.3258,0.2522,0.2017,0.034,0.2857143
"3047","Surface judgment","incongruent","0.8",0.774,0.3258,0.2522,0.2017,0.1,1
"3048","Surface judgment","incongruent","0.8",0.774,0.3258,0.2522,0.2017,0.5,1
"3049","Surface judgment","incongruent","0.8",0.7741,0.3249,0.2515,0.2012,0.017,0.1111111
"3050","Surface judgment","incongruent","0.8",0.7741,0.3249,0.2515,0.2012,0.034,0.8888889
"3051","Surface judgment","incongruent","0.8",0.7741,0.3249,0.2515,0.2012,0.1,1
"3052","Surface judgment","incongruent","0.8",0.7741,0.3249,0.2515,0.2012,0.5,1
"3053","Surface judgment","incongruent","0.8",0.7742,0.3248,0.2515,0.2012,0.017,0.5555556
"3054","Surface judgment","incongruent","0.8",0.7742,0.3248,0.2515,0.2012,0.034,0.8461538
"3055","Surface judgment","incongruent","0.8",0.7742,0.3248,0.2515,0.2012,0.1,1
"3056","Surface judgment","incongruent","0.8",0.7742,0.3248,0.2515,0.2012,0.5,1
"3057","Surface judgment","incongruent","0.8",0.7743,0.3255,0.252,0.2016,0.017,0.25
"3058","Surface judgment","incongruent","0.8",0.7743,0.3255,0.252,0.2016,0.034,0.6666667
"3059","Surface judgment","incongruent","0.8",0.7743,0.3255,0.252,0.2016,0.1,1
"3060","Surface judgment","incongruent","0.8",0.7743,0.3255,0.252,0.2016,0.5,1
"3061","Surface judgment","incongruent","0.8",0.7745,0.322,0.2494,0.1995,0.017,0.5882353
"3062","Surface judgment","incongruent","0.8",0.7745,0.322,0.2494,0.1995,0.034,0.5555556
"3063","Surface judgment","incongruent","0.8",0.7745,0.322,0.2494,0.1995,0.1,1
"3064","Surface judgment","incongruent","0.8",0.7745,0.322,0.2494,0.1995,0.5,1
"3065","Surface judgment","incongruent","0.8",0.7747,0.3239,0.2509,0.2007,0.017,0.2222222
"3066","Surface judgment","incongruent","0.8",0.7747,0.3239,0.2509,0.2007,0.034,0.4285714
"3067","Surface judgment","incongruent","0.8",0.7747,0.3239,0.2509,0.2007,0.1,0.9166667
"3068","Surface judgment","incongruent","0.8",0.7747,0.3239,0.2509,0.2007,0.5,1
"3069","Surface judgment","incongruent","0.8",0.7751,0.323,0.2504,0.2003,0.017,0.3333333
"3070","Surface judgment","incongruent","0.8",0.7751,0.323,0.2504,0.2003,0.034,0.5714286
"3071","Surface judgment","incongruent","0.8",0.7751,0.323,0.2504,0.2003,0.1,1
"3072","Surface judgment","incongruent","0.8",0.7751,0.323,0.2504,0.2003,0.5,0.7142857
"3073","Surface judgment","incongruent","0.8",0.7752,0.3242,0.2513,0.2011,0.017,0.4545455
"3074","Surface judgment","incongruent","0.8",0.7752,0.3242,0.2513,0.2011,0.034,0.3333333
"3075","Surface judgment","incongruent","0.8",0.7752,0.3242,0.2513,0.2011,0.1,1
"3076","Surface judgment","incongruent","0.8",0.7752,0.3242,0.2513,0.2011,0.5,1
"3077","Surface judgment","incongruent","0.8",0.7754,0.3245,0.2517,0.2013,0.017,0.5
"3078","Surface judgment","incongruent","0.8",0.7754,0.3245,0.2517,0.2013,0.034,0.875
"3079","Surface judgment","incongruent","0.8",0.7754,0.3245,0.2517,0.2013,0.1,1
"3080","Surface judgment","incongruent","0.8",0.7754,0.3245,0.2517,0.2013,0.5,1
"3081","Surface judgment","incongruent","0.8",0.7754,0.3266,0.2532,0.2026,0.017,0.375
"3082","Surface judgment","incongruent","0.8",0.7754,0.3266,0.2532,0.2026,0.034,0.9
"3083","Surface judgment","incongruent","0.8",0.7754,0.3266,0.2532,0.2026,0.1,1
"3084","Surface judgment","incongruent","0.8",0.7754,0.3266,0.2532,0.2026,0.5,1
"3085","Surface judgment","incongruent","0.8",0.7755,0.3234,0.2508,0.2006,0.017,0.5454545
"3086","Surface judgment","incongruent","0.8",0.7755,0.3234,0.2508,0.2006,0.034,0.5384615
"3087","Surface judgment","incongruent","0.8",0.7755,0.3234,0.2508,0.2006,0.1,1
"3088","Surface judgment","incongruent","0.8",0.7755,0.3234,0.2508,0.2006,0.5,1
"3089","Surface judgment","incongruent","0.8",0.7759,0.325,0.2522,0.2018,0.017,0.5
"3090","Surface judgment","incongruent","0.8",0.7759,0.325,0.2522,0.2018,0.034,0.6
"3091","Surface judgment","incongruent","0.8",0.7759,0.325,0.2522,0.2018,0.1,0.9285714
"3092","Surface judgment","incongruent","0.8",0.7759,0.325,0.2522,0.2018,0.5,1
"3093","Surface judgment","incongruent","0.8",0.776,0.324,0.2515,0.2012,0.017,0.5
"3094","Surface judgment","incongruent","0.8",0.776,0.324,0.2515,0.2012,0.034,0.7272727
"3095","Surface judgment","incongruent","0.8",0.776,0.324,0.2515,0.2012,0.1,1
"3096","Surface judgment","incongruent","0.8",0.776,0.324,0.2515,0.2012,0.5,1
"3097","Surface judgment","incongruent","0.8",0.7761,0.3248,0.2521,0.2017,0.017,0.2857143
"3098","Surface judgment","incongruent","0.8",0.7761,0.3248,0.2521,0.2017,0.034,0.6666667
"3099","Surface judgment","incongruent","0.8",0.7761,0.3248,0.2521,0.2017,0.1,1
"3100","Surface judgment","incongruent","0.8",0.7761,0.3248,0.2521,0.2017,0.5,0.8333333
"3101","Surface judgment","incongruent","0.8",0.7762,0.3272,0.254,0.2032,0.017,0.5555556
"3102","Surface judgment","incongruent","0.8",0.7762,0.3272,0.254,0.2032,0.034,0.8
"3103","Surface judgment","incongruent","0.8",0.7762,0.3272,0.254,0.2032,0.1,1
"3104","Surface judgment","incongruent","0.8",0.7762,0.3272,0.254,0.2032,0.5,1
"3105","Surface judgment","incongruent","0.8",0.7763,0.3208,0.249,0.1992,0.017,0
"3106","Surface judgment","incongruent","0.8",0.7763,0.3208,0.249,0.1992,0.034,0.5
"3107","Surface judgment","incongruent","0.8",0.7763,0.3208,0.249,0.1992,0.1,1
"3108","Surface judgment","incongruent","0.8",0.7763,0.3208,0.249,0.1992,0.5,1
"3109","Surface judgment","incongruent","0.8",0.7763,0.3219,0.2499,0.1999,0.017,0.4
"3110","Surface judgment","incongruent","0.8",0.7763,0.3219,0.2499,0.1999,0.034,0.5
"3111","Surface judgment","incongruent","0.8",0.7763,0.3219,0.2499,0.1999,0.1,0.8181818
"3112","Surface judgment","incongruent","0.8",0.7763,0.3219,0.2499,0.1999,0.5,1
"3113","Surface judgment","incongruent","0.8",0.7763,0.3221,0.2501,0.2,0.017,0.3333333
"3114","Surface judgment","incongruent","0.8",0.7763,0.3221,0.2501,0.2,0.034,0.6923077
"3115","Surface judgment","incongruent","0.8",0.7763,0.3221,0.2501,0.2,0.1,0.875
"3116","Surface judgment","incongruent","0.8",0.7763,0.3221,0.2501,0.2,0.5,1
"3117","Surface judgment","incongruent","0.8",0.7765,0.3241,0.2517,0.2014,0.017,0.75
"3118","Surface judgment","incongruent","0.8",0.7765,0.3241,0.2517,0.2014,0.034,0.75
"3119","Surface judgment","incongruent","0.8",0.7765,0.3241,0.2517,0.2014,0.1,1
"3120","Surface judgment","incongruent","0.8",0.7765,0.3241,0.2517,0.2014,0.5,1
"3121","Surface judgment","incongruent","0.8",0.7765,0.325,0.2523,0.2019,0.017,0.4285714
"3122","Surface judgment","incongruent","0.8",0.7765,0.325,0.2523,0.2019,0.034,0.6
"3123","Surface judgment","incongruent","0.8",0.7765,0.325,0.2523,0.2019,0.1,1
"3124","Surface judgment","incongruent","0.8",0.7765,0.325,0.2523,0.2019,0.5,1
"3125","Surface judgment","incongruent","0.8",0.7768,0.3235,0.2513,0.2011,0.017,0.3333333
"3126","Surface judgment","incongruent","0.8",0.7768,0.3235,0.2513,0.2011,0.034,0.5454545
"3127","Surface judgment","incongruent","0.8",0.7768,0.3235,0.2513,0.2011,0.1,1
"3128","Surface judgment","incongruent","0.8",0.7768,0.3235,0.2513,0.2011,0.5,1
"3129","Surface judgment","incongruent","0.8",0.7768,0.3237,0.2514,0.2012,0.017,0.2727273
"3130","Surface judgment","incongruent","0.8",0.7768,0.3237,0.2514,0.2012,0.034,0.6923077
"3131","Surface judgment","incongruent","0.8",0.7768,0.3237,0.2514,0.2012,0.1,0.8333333
"3132","Surface judgment","incongruent","0.8",0.7768,0.3237,0.2514,0.2012,0.5,1
"3133","Surface judgment","incongruent","0.8",0.7771,0.3224,0.2505,0.2004,0.017,0
"3134","Surface judgment","incongruent","0.8",0.7771,0.3224,0.2505,0.2004,0.034,1
"3135","Surface judgment","incongruent","0.8",0.7771,0.3224,0.2505,0.2004,0.1,0.9
"3136","Surface judgment","incongruent","0.8",0.7771,0.3224,0.2505,0.2004,0.5,0.9166667
"3137","Surface judgment","incongruent","0.8",0.7771,0.3237,0.2515,0.2012,0.017,0.4444444
"3138","Surface judgment","incongruent","0.8",0.7771,0.3237,0.2515,0.2012,0.034,0.375
"3139","Surface judgment","incongruent","0.8",0.7771,0.3237,0.2515,0.2012,0.1,1
"3140","Surface judgment","incongruent","0.8",0.7771,0.3237,0.2515,0.2012,0.5,1
"3141","Surface judgment","incongruent","0.8",0.7771,0.3244,0.2521,0.2017,0.017,0.6
"3142","Surface judgment","incongruent","0.8",0.7771,0.3244,0.2521,0.2017,0.034,0.8571429
"3143","Surface judgment","incongruent","0.8",0.7771,0.3244,0.2521,0.2017,0.1,1
"3144","Surface judgment","incongruent","0.8",0.7771,0.3244,0.2521,0.2017,0.5,1
"3145","Surface judgment","incongruent","0.8",0.7772,0.3249,0.2525,0.202,0.017,0.3846154
"3146","Surface judgment","incongruent","0.8",0.7772,0.3249,0.2525,0.202,0.034,0.8
"3147","Surface judgment","incongruent","0.8",0.7772,0.3249,0.2525,0.202,0.1,1
"3148","Surface judgment","incongruent","0.8",0.7772,0.3249,0.2525,0.202,0.5,1
"3149","Surface judgment","incongruent","0.8",0.7772,0.3258,0.2532,0.2026,0.017,0.3333333
"3150","Surface judgment","incongruent","0.8",0.7772,0.3258,0.2532,0.2026,0.034,0.75
"3151","Surface judgment","incongruent","0.8",0.7772,0.3258,0.2532,0.2026,0.1,1
"3152","Surface judgment","incongruent","0.8",0.7772,0.3258,0.2532,0.2026,0.5,1
"3153","Surface judgment","incongruent","0.8",0.7776,0.3226,0.2509,0.2007,0.017,0.5555556
"3154","Surface judgment","incongruent","0.8",0.7776,0.3226,0.2509,0.2007,0.034,0.375
"3155","Surface judgment","incongruent","0.8",0.7776,0.3226,0.2509,0.2007,0.1,0.9
"3156","Surface judgment","incongruent","0.8",0.7776,0.3226,0.2509,0.2007,0.5,1
"3157","Surface judgment","incongruent","0.8",0.7776,0.3234,0.2515,0.2012,0.017,0.3636364
"3158","Surface judgment","incongruent","0.8",0.7776,0.3234,0.2515,0.2012,0.034,0.875
"3159","Surface judgment","incongruent","0.8",0.7776,0.3234,0.2515,0.2012,0.1,0.7142857
"3160","Surface judgment","incongruent","0.8",0.7776,0.3234,0.2515,0.2012,0.5,1
"3161","Surface judgment","incongruent","0.8",0.7778,0.3209,0.2496,0.1997,0.017,0.4444444
"3162","Surface judgment","incongruent","0.8",0.7778,0.3209,0.2496,0.1997,0.034,0.6
"3163","Surface judgment","incongruent","0.8",0.7778,0.3209,0.2496,0.1997,0.1,0.9230769
"3164","Surface judgment","incongruent","0.8",0.7778,0.3209,0.2496,0.1997,0.5,1
"3165","Surface judgment","incongruent","0.8",0.7778,0.3218,0.2503,0.2003,0.017,0.2222222
"3166","Surface judgment","incongruent","0.8",0.7778,0.3218,0.2503,0.2003,0.034,0.4444444
"3167","Surface judgment","incongruent","0.8",0.7778,0.3218,0.2503,0.2003,0.1,1
"3168","Surface judgment","incongruent","0.8",0.7778,0.3218,0.2503,0.2003,0.5,1
"3169","Surface judgment","incongruent","0.8",0.7786,0.325,0.253,0.2024,0.017,0.4285714
"3170","Surface judgment","incongruent","0.8",0.7786,0.325,0.253,0.2024,0.034,0.7
"3171","Surface judgment","incongruent","0.8",0.7786,0.325,0.253,0.2024,0.1,0.8888889
"3172","Surface judgment","incongruent","0.8",0.7786,0.325,0.253,0.2024,0.5,1
"3173","Surface judgment","incongruent","0.8",0.7787,0.3216,0.2504,0.2004,0.017,0.5
"3174","Surface judgment","incongruent","0.8",0.7787,0.3216,0.2504,0.2004,0.034,0.5714286
"3175","Surface judgment","incongruent","0.8",0.7787,0.3216,0.2504,0.2004,0.1,0.8888889
"3176","Surface judgment","incongruent","0.8",0.7787,0.3216,0.2504,0.2004,0.5,1
"3177","Surface judgment","incongruent","0.8",0.779,0.3227,0.2514,0.2011,0.017,0.4
"3178","Surface judgment","incongruent","0.8",0.779,0.3227,0.2514,0.2011,0.034,0.5555556
"3179","Surface judgment","incongruent","0.8",0.779,0.3227,0.2514,0.2011,0.1,1
"3180","Surface judgment","incongruent","0.8",0.779,0.3227,0.2514,0.2011,0.5,0.875
"3181","Surface judgment","incongruent","0.8",0.7794,0.3194,0.2489,0.1991,0.017,0.4
"3182","Surface judgment","incongruent","0.8",0.7794,0.3194,0.2489,0.1991,0.034,0.6666667
"3183","Surface judgment","incongruent","0.8",0.7794,0.3194,0.2489,0.1991,0.1,1
"3184","Surface judgment","incongruent","0.8",0.7794,0.3194,0.2489,0.1991,0.5,1
"3185","Surface judgment","incongruent","0.8",0.7797,0.3241,0.2527,0.2022,0.017,0.1428571
"3186","Surface judgment","incongruent","0.8",0.7797,0.3241,0.2527,0.2022,0.034,0.5714286
"3187","Surface judgment","incongruent","0.8",0.7797,0.3241,0.2527,0.2022,0.1,0.8333333
"3188","Surface judgment","incongruent","0.8",0.7797,0.3241,0.2527,0.2022,0.5,1
"3189","Surface judgment","incongruent","0.8",0.7803,0.3208,0.2503,0.2002,0.017,0
"3190","Surface judgment","incongruent","0.8",0.7803,0.3208,0.2503,0.2002,0.034,0.9090909
